store_id,product_id,week_start_date,weekly_units_sold,weekly_units_ordered,avg_inventory_level,avg_price,avg_discount,avg_competitor_pricing,avg_demand_forecast,dominant_seasonality,dominant_weather_condition,holiday_promotion_flag
S001,P0001,2022-07-18,1134,735,342.14285714285717,55.597142857142856,9.285714285714286,55.99,163.48285714285717,Autumn,Cloudy,1
S001,P0001,2022-07-25,1466,633,310.14285714285717,66.09714285714286,11.428571428571429,66.05571428571429,219.55428571428573,Spring,Sunny,1
S001,P0001,2022-08-01,1208,768,318.0,59.714285714285715,12.857142857142858,59.807142857142864,182.09285714285716,Spring,Snowy,1
S001,P0001,2022-08-08,1016,885,293.85714285714283,67.33142857142857,8.571428571428571,67.58714285714287,156.4085714285714,Autumn,Cloudy,1
S001,P0001,2022-08-15,1267,559,268.85714285714283,61.848571428571425,7.142857142857143,63.59142857142857,186.52428571428572,Winter,Rainy,1
S001,P0001,2022-08-22,807,784,294.85714285714283,55.76142857142857,8.571428571428571,56.044285714285714,118.58857142857143,Winter,Sunny,1
S001,P0001,2022-08-29,932,666,205.71428571428572,39.332857142857144,4.285714285714286,40.07285714285714,137.8457142857143,Spring,Rainy,1
S001,P0001,2022-09-05,1052,824,271.7142857142857,49.92857142857143,15.0,49.7,153.75714285714284,Spring,Cloudy,1
S001,P0001,2022-09-12,1574,846,365.7142857142857,69.84714285714286,15.0,68.72857142857143,228.3842857142857,Spring,Cloudy,1
S001,P0001,2022-09-19,1090,459,372.7142857142857,59.38285714285714,11.428571428571429,59.348571428571425,161.07571428571427,Autumn,Cloudy,1
S001,P0001,2022-09-26,1029,712,209.42857142857142,61.48142857142857,10.714285714285714,61.79714285714285,157.1157142857143,Spring,Cloudy,1
S001,P0001,2022-10-03,749,761,202.85714285714286,58.660000000000004,10.714285714285714,59.615714285714276,109.61428571428571,Summer,Rainy,1
S001,P0001,2022-10-10,1123,653,231.42857142857142,63.778571428571425,10.0,64.84714285714286,165.83285714285714,Summer,Snowy,1
S001,P0001,2022-10-17,1005,744,256.42857142857144,59.0,7.142857142857143,59.294285714285714,146.23999999999998,Spring,Cloudy,1
S001,P0001,2022-10-24,989,855,253.85714285714286,66.94428571428571,12.857142857142858,70.71285714285715,149.86999999999998,Summer,Cloudy,1
S001,P0001,2022-10-31,1137,767,285.2857142857143,55.56428571428571,10.714285714285714,53.25857142857143,171.34142857142857,Autumn,Cloudy,1
S001,P0001,2022-11-07,665,764,290.57142857142856,42.81285714285714,10.0,42.25285714285714,102.66857142857143,Summer,Rainy,1
S001,P0001,2022-11-14,681,625,235.85714285714286,58.965714285714284,9.285714285714286,58.13285714285714,102.7942857142857,Autumn,Cloudy,1
S001,P0001,2022-11-21,799,744,225.71428571428572,37.07285714285714,7.142857142857143,36.938571428571436,115.51285714285713,Autumn,Snowy,1
S001,P0001,2022-11-28,1246,888,341.14285714285717,60.70285714285715,12.142857142857142,62.347142857142856,179.82999999999998,Winter,Cloudy,1
S001,P0001,2022-12-05,960,694,295.2857142857143,53.044285714285714,8.571428571428571,53.33142857142857,144.94714285714286,Summer,Snowy,1
S001,P0001,2022-12-12,756,733,235.42857142857142,64.56,7.857142857142857,64.51285714285714,107.91857142857144,Spring,Sunny,1
S001,P0001,2022-12-19,794,801,227.85714285714286,45.824285714285715,10.0,45.074285714285715,117.55714285714285,Winter,Sunny,1
S001,P0001,2022-12-26,934,768,366.85714285714283,63.87571428571429,7.857142857142857,62.784285714285716,146.64142857142858,Spring,Cloudy,1
S001,P0001,2023-01-02,826,715,296.57142857142856,49.978571428571435,11.428571428571429,51.99285714285714,129.64714285714285,Autumn,Snowy,1
S001,P0001,2023-01-09,874,696,195.42857142857142,41.42714285714286,12.142857142857142,40.24857142857143,130.0957142857143,Autumn,Rainy,1
S001,P0001,2023-01-16,769,709,314.14285714285717,58.089999999999996,9.285714285714286,56.49142857142857,117.96857142857142,Winter,Cloudy,1
S001,P0001,2023-01-23,1061,754,297.57142857142856,66.65571428571428,11.428571428571429,66.81285714285714,152.52428571428572,Spring,Cloudy,1
S001,P0001,2023-01-30,725,497,258.85714285714283,56.00285714285714,11.428571428571429,56.86857142857143,112.39714285714285,Autumn,Rainy,1
S001,P0001,2023-02-06,1560,717,416.7142857142857,62.75142857142857,5.714285714285714,62.112857142857145,229.1942857142857,Autumn,Sunny,1
S001,P0001,2023-02-13,1148,569,318.57142857142856,69.83285714285714,14.285714285714286,72.41285714285713,174.8642857142857,Spring,Cloudy,1
S001,P0001,2023-02-20,886,854,265.7142857142857,72.18857142857142,8.571428571428571,70.98714285714286,129.2342857142857,Spring,Cloudy,1
S001,P0001,2023-02-27,1119,782,345.57142857142856,45.779999999999994,8.571428571428571,44.94,164.74714285714285,Winter,Rainy,1
S001,P0001,2023-03-06,1358,785,359.85714285714283,76.83428571428571,11.428571428571429,77.77428571428571,198.70428571428573,Summer,Cloudy,1
S001,P0001,2023-03-13,500,801,180.28571428571428,51.94428571428572,9.285714285714286,50.49285714285714,79.50857142857141,Spring,Cloudy,1
S001,P0001,2023-03-20,1250,752,354.0,64.57285714285715,11.428571428571429,64.50428571428571,180.39714285714285,Autumn,Rainy,1
S001,P0001,2023-03-27,1439,906,329.85714285714283,51.76,9.285714285714286,52.652857142857144,212.09714285714284,Winter,Rainy,1
S001,P0001,2023-04-03,789,742,228.0,44.71714285714285,10.714285714285714,45.17142857142857,117.98,Summer,Snowy,1
S001,P0001,2023-04-10,933,962,290.0,35.794285714285714,6.428571428571429,35.34285714285714,138.99857142857144,Spring,Cloudy,1
S001,P0001,2023-04-17,559,930,294.14285714285717,61.05571428571428,7.857142857142857,59.34428571428571,83.11857142857143,Spring,Snowy,1
S001,P0001,2023-04-24,994,953,225.71428571428572,62.848571428571425,12.142857142857142,62.65857142857143,137.29428571428573,Spring,Cloudy,1
S001,P0001,2023-05-01,674,935,237.71428571428572,48.16857142857143,15.0,47.62,97.61857142857141,Autumn,Cloudy,1
S001,P0001,2023-05-08,697,472,202.28571428571428,30.052857142857142,10.714285714285714,30.46857142857143,102.45571428571428,Autumn,Sunny,1
S001,P0001,2023-05-15,1204,682,295.7142857142857,69.79857142857144,7.857142857142857,69.30285714285715,177.70428571428573,Winter,Snowy,1
S001,P0001,2023-05-22,521,734,131.14285714285714,70.55999999999999,11.428571428571429,69.29285714285714,73.62428571428572,Winter,Sunny,1
S001,P0001,2023-05-29,686,693,239.85714285714286,44.31285714285714,10.714285714285714,45.47428571428571,108.75714285714287,Winter,Snowy,1
S001,P0001,2023-06-05,863,758,327.2857142857143,60.82,6.428571428571429,61.05714285714286,133.4842857142857,Autumn,Cloudy,1
S001,P0001,2023-06-12,1028,842,269.0,53.465714285714284,5.714285714285714,53.63142857142857,151.0,Winter,Snowy,1
S001,P0001,2023-06-19,865,652,217.42857142857142,54.37428571428571,6.428571428571429,56.924285714285716,124.00571428571428,Spring,Sunny,1
S001,P0001,2023-06-26,1166,740,275.42857142857144,56.712857142857146,10.0,57.87285714285714,172.4828571428571,Autumn,Rainy,1
S001,P0001,2023-07-03,611,712,285.85714285714283,48.48428571428571,11.428571428571429,48.71142857142858,93.19142857142857,Spring,Sunny,1
S001,P0001,2023-07-10,797,875,250.42857142857142,56.355714285714285,11.428571428571429,55.49,121.09285714285716,Summer,Snowy,1
S001,P0001,2023-07-17,1217,778,340.42857142857144,39.69857142857143,9.285714285714286,39.95285714285715,183.37857142857143,Autumn,Rainy,1
S001,P0001,2023-07-24,1470,630,357.2857142857143,80.99285714285715,11.428571428571429,81.61714285714287,212.52285714285716,Winter,Rainy,0
S001,P0001,2023-07-31,969,666,299.14285714285717,45.37285714285714,6.428571428571429,44.675714285714285,149.80428571428573,Winter,Rainy,1
S001,P0001,2023-08-07,1261,914,302.2857142857143,50.651428571428575,12.142857142857142,50.74,180.59285714285716,Winter,Snowy,1
S001,P0001,2023-08-14,999,912,274.7142857142857,46.98142857142857,13.571428571428571,47.42714285714286,150.84,Winter,Sunny,1
S001,P0001,2023-08-21,981,634,273.57142857142856,43.09428571428572,10.714285714285714,42.81428571428571,146.08285714285714,Autumn,Snowy,1
S001,P0001,2023-08-28,722,950,189.85714285714286,52.589999999999996,10.0,52.089999999999996,104.07000000000001,Spring,Sunny,1
S001,P0001,2023-09-04,771,636,273.14285714285717,49.80142857142857,12.142857142857142,48.370000000000005,121.58714285714287,Summer,Cloudy,1
S001,P0001,2023-09-11,462,552,248.71428571428572,46.45857142857143,7.857142857142857,46.98285714285714,74.86142857142856,Summer,Sunny,1
S001,P0001,2023-09-18,1292,811,344.7142857142857,47.910000000000004,8.571428571428571,47.651428571428575,189.97142857142856,Spring,Cloudy,1
S001,P0001,2023-09-25,1083,802,276.7142857142857,65.8157142857143,14.285714285714286,66.42285714285714,164.52142857142857,Autumn,Rainy,1
S001,P0001,2023-10-02,856,848,265.2857142857143,57.77571428571429,12.857142857142858,56.82714285714285,125.19857142857143,Spring,Cloudy,1
S001,P0001,2023-10-09,506,862,280.85714285714283,54.64857142857142,8.571428571428571,57.37571428571429,83.99142857142856,Winter,Rainy,1
S001,P0001,2023-10-16,1103,764,238.0,71.46142857142857,4.285714285714286,70.99428571428571,163.87142857142857,Autumn,Rainy,1
S001,P0001,2023-10-23,1098,683,244.14285714285714,53.87285714285714,10.0,51.93857142857143,164.09857142857143,Winter,Sunny,1
S001,P0001,2023-10-30,1164,885,285.0,62.25285714285714,12.857142857142858,61.681428571428576,180.8857142857143,Summer,Cloudy,1
S001,P0001,2023-11-06,899,779,180.42857142857142,43.39857142857143,11.428571428571429,45.63857142857143,135.52857142857144,Spring,Snowy,1
S001,P0001,2023-11-13,928,834,231.71428571428572,53.23571428571428,5.0,55.261428571428574,140.3814285714286,Summer,Snowy,1
S001,P0001,2023-11-20,1183,745,266.2857142857143,47.26714285714286,9.285714285714286,47.41428571428571,178.78428571428572,Spring,Sunny,1
S001,P0001,2023-11-27,1137,719,372.85714285714283,47.07,8.571428571428571,48.779999999999994,169.17428571428573,Winter,Cloudy,1
S001,P0001,2023-12-04,904,559,223.0,58.348571428571425,4.285714285714286,59.29714285714285,137.5614285714286,Spring,Rainy,1
S001,P0001,2023-12-11,805,989,218.28571428571428,56.980000000000004,14.285714285714286,57.03857142857142,129.74571428571429,Summer,Rainy,1
S001,P0001,2023-12-18,1285,666,380.2857142857143,36.98285714285714,10.0,35.78142857142857,187.10857142857142,Winter,Rainy,1
S001,P0001,2023-12-25,619,643,201.14285714285714,39.93285714285714,7.857142857142857,40.89714285714286,96.85000000000001,Spring,Cloudy,1
S001,P0001,2024-01-01,40,93,223.0,55.26,15.0,59.37,53.56,Winter,Rainy,0
S001,P0002,2021-12-27,313,145,310.0,41.394999999999996,17.5,42.46,157.82,Autumn,Cloudy,0
S001,P0002,2022-01-03,897,658,193.85714285714286,74.05285714285715,7.142857142857143,73.62428571428572,134.3085714285714,Spring,Rainy,1
S001,P0002,2022-01-10,1248,924,263.14285714285717,58.07714285714286,10.714285714285714,56.550000000000004,182.36285714285714,Autumn,Rainy,1
S001,P0002,2022-01-17,1193,715,268.7142857142857,47.364285714285714,9.285714285714286,46.96857142857142,174.43571428571428,Winter,Sunny,1
S001,P0002,2022-01-24,728,833,245.85714285714286,57.309999999999995,7.142857142857143,57.042857142857144,114.03714285714285,Spring,Cloudy,1
S001,P0002,2022-01-31,1253,818,295.2857142857143,73.06714285714285,11.428571428571429,72.03999999999999,187.37857142857143,Spring,Cloudy,1
S001,P0002,2022-02-07,984,624,265.57142857142856,67.54285714285714,12.142857142857142,66.65142857142857,149.77714285714288,Spring,Snowy,1
S001,P0002,2022-02-14,1562,581,312.2857142857143,51.41142857142857,7.857142857142857,51.174285714285716,224.81857142857143,Winter,Sunny,1
S001,P0002,2022-02-21,1040,899,230.42857142857142,52.57,7.857142857142857,51.82714285714285,154.6057142857143,Autumn,Sunny,1
S001,P0002,2022-02-28,783,570,252.71428571428572,51.809999999999995,10.714285714285714,50.715714285714284,117.39571428571428,Winter,Sunny,1
S001,P0002,2022-03-07,1285,820,263.14285714285717,58.589999999999996,10.714285714285714,59.285714285714285,188.18,Winter,Sunny,1
S001,P0002,2022-03-14,985,786,251.42857142857142,49.17285714285715,16.428571428571427,47.712857142857146,151.59285714285713,Winter,Snowy,1
S001,P0002,2022-03-21,1460,943,308.85714285714283,51.11142857142857,7.857142857142857,50.09142857142857,212.67428571428573,Summer,Cloudy,1
S001,P0002,2022-03-28,641,866,248.57142857142858,40.098571428571425,6.428571428571429,38.63285714285714,99.7,Summer,Cloudy,1
S001,P0002,2022-04-04,847,527,211.57142857142858,56.03857142857142,7.142857142857143,57.21999999999999,125.36285714285714,Winter,Cloudy,1
S001,P0002,2022-04-11,848,737,347.57142857142856,67.98142857142857,5.0,68.15714285714286,127.10000000000001,Spring,Rainy,1
S001,P0002,2022-04-18,1306,850,283.14285714285717,67.00714285714285,10.714285714285714,65.66428571428571,190.23285714285717,Winter,Rainy,1
S001,P0002,2022-04-25,1255,615,263.2857142857143,46.49714285714286,10.714285714285714,46.26714285714286,186.72285714285712,Spring,Cloudy,1
S001,P0002,2022-05-02,658,1025,229.14285714285714,64.78428571428572,10.0,62.794285714285714,96.83571428571427,Autumn,Rainy,1
S001,P0002,2022-05-09,759,886,250.71428571428572,57.55571428571428,9.285714285714286,57.70285714285715,111.63857142857144,Spring,Cloudy,1
S001,P0002,2022-05-16,560,1054,232.85714285714286,36.56,11.428571428571429,36.237142857142864,89.28714285714285,Winter,Rainy,1
S001,P0002,2022-05-23,778,810,258.14285714285717,48.24285714285714,6.428571428571429,47.037142857142854,119.6857142857143,Spring,Rainy,1
S001,P0002,2022-05-30,917,906,357.14285714285717,56.96714285714285,10.714285714285714,57.824285714285715,138.57714285714286,Summer,Snowy,1
S001,P0002,2022-06-06,510,618,319.2857142857143,67.03571428571429,9.285714285714286,67.46000000000001,81.87285714285714,Winter,Snowy,1
S001,P0002,2022-06-13,773,828,288.42857142857144,68.79571428571428,12.142857142857142,70.39285714285714,116.25,Autumn,Cloudy,1
S001,P0002,2022-06-20,1222,713,334.57142857142856,37.92714285714286,12.142857142857142,35.754285714285714,174.42142857142858,Summer,Cloudy,1
S001,P0002,2022-06-27,791,609,245.57142857142858,47.98428571428571,10.0,49.18571428571429,115.20285714285714,Winter,Sunny,1
S001,P0002,2022-07-04,1130,669,264.42857142857144,54.90428571428571,10.714285714285714,54.92,170.73285714285717,Winter,Cloudy,1
S001,P0002,2022-07-11,1092,660,266.7142857142857,69.89428571428572,6.428571428571429,69.78285714285714,160.23285714285717,Winter,Snowy,1
S001,P0002,2022-07-18,980,752,315.85714285714283,49.32,11.428571428571429,46.98571428571428,147.68285714285713,Spring,Cloudy,1
S001,P0002,2022-07-25,516,1064,210.71428571428572,59.81,5.0,58.362857142857145,75.22,Spring,Sunny,1
S001,P0002,2022-08-01,895,659,243.71428571428572,68.69428571428571,4.285714285714286,70.74857142857142,134.65857142857143,Spring,Rainy,1
S001,P0002,2022-08-08,1343,521,275.14285714285717,50.878571428571426,12.857142857142858,50.82285714285714,193.6657142857143,Autumn,Cloudy,1
S001,P0002,2022-08-15,1178,885,221.28571428571428,60.74285714285714,7.142857142857143,61.46714285714285,171.6457142857143,Autumn,Snowy,1
S001,P0002,2022-08-22,861,739,254.57142857142858,39.94857142857143,4.285714285714286,38.348571428571425,133.32285714285715,Spring,Rainy,1
S001,P0002,2022-08-29,936,861,293.42857142857144,56.36,10.0,56.550000000000004,137.95714285714286,Winter,Cloudy,1
S001,P0002,2022-09-05,1135,916,318.0,62.23142857142857,10.714285714285714,61.47571428571428,161.00285714285715,Spring,Cloudy,1
S001,P0002,2022-09-12,848,997,268.85714285714283,60.309999999999995,8.571428571428571,61.537142857142854,125.9657142857143,Summer,Sunny,1
S001,P0002,2022-09-19,1757,613,388.14285714285717,47.33142857142857,7.857142857142857,45.607142857142854,263.78714285714284,Spring,Rainy,1
S001,P0002,2022-09-26,1257,800,333.14285714285717,56.39857142857142,10.714285714285714,58.104285714285716,183.59,Spring,Sunny,1
S001,P0002,2022-10-03,807,856,273.0,60.28285714285715,6.428571428571429,59.215714285714284,118.80857142857143,Summer,Rainy,1
S001,P0002,2022-10-10,1118,1081,240.28571428571428,63.949999999999996,7.142857142857143,66.69000000000001,164.9,Winter,Sunny,1
S001,P0002,2022-10-17,741,744,276.7142857142857,33.315714285714286,10.0,35.255714285714284,112.33571428571429,Autumn,Cloudy,1
S001,P0002,2022-10-24,1230,777,271.2857142857143,51.605714285714285,11.428571428571429,50.43285714285714,183.46285714285713,Summer,Snowy,1
S001,P0002,2022-10-31,1375,736,339.0,64.26285714285714,8.571428571428571,62.614285714285714,207.39857142857142,Winter,Rainy,1
S001,P0002,2022-11-07,1415,1062,382.2857142857143,43.97571428571428,8.571428571428571,41.79714285714285,204.29142857142855,Spring,Sunny,1
S001,P0002,2022-11-14,1194,790,303.0,59.06142857142857,6.428571428571429,58.93142857142857,173.24428571428572,Winter,Sunny,1
S001,P0002,2022-11-21,1279,737,304.57142857142856,62.167142857142856,12.857142857142858,62.44428571428572,191.81,Spring,Sunny,1
S001,P0002,2022-11-28,952,674,287.14285714285717,51.87571428571429,10.714285714285714,52.04714285714285,147.90142857142857,Spring,Cloudy,1
S001,P0002,2022-12-05,872,938,252.42857142857142,42.56142857142857,11.428571428571429,44.37428571428571,125.65285714285713,Winter,Sunny,1
S001,P0002,2022-12-12,868,854,256.0,56.11428571428571,15.714285714285714,56.30142857142857,124.0257142857143,Summer,Cloudy,1
S001,P0002,2022-12-19,702,877,284.85714285714283,54.06,12.142857142857142,53.44571428571429,103.24142857142859,Autumn,Cloudy,1
S001,P0002,2022-12-26,648,854,315.85714285714283,46.87857142857143,10.0,46.547142857142866,98.9542857142857,Autumn,Cloudy,1
S001,P0002,2023-01-02,849,667,240.85714285714286,39.56857142857143,15.714285714285714,39.74714285714286,122.68285714285715,Summer,Cloudy,1
S001,P0002,2023-01-09,923,968,275.85714285714283,60.730000000000004,7.857142857142857,57.92428571428571,132.15,Spring,Snowy,1
S001,P0002,2023-01-16,1060,904,231.42857142857142,56.64,7.142857142857143,55.50428571428572,155.76,Autumn,Snowy,1
S001,P0002,2023-01-23,909,819,262.2857142857143,45.33,13.571428571428571,45.97857142857142,133.38714285714286,Autumn,Cloudy,1
S001,P0002,2023-01-30,800,759,262.42857142857144,64.45571428571428,15.0,65.8,119.72571428571429,Autumn,Cloudy,1
S001,P0002,2023-02-06,1116,741,251.42857142857142,53.39142857142857,12.857142857142858,53.894285714285715,161.13285714285715,Summer,Snowy,1
S001,P0002,2023-02-13,665,692,279.0,75.22857142857143,10.0,73.18142857142857,95.29857142857142,Summer,Cloudy,1
S001,P0002,2023-02-20,1047,930,289.2857142857143,47.962857142857146,7.857142857142857,47.394285714285715,161.31571428571428,Autumn,Sunny,1
S001,P0002,2023-02-27,1298,778,290.42857142857144,70.19857142857143,10.0,68.78428571428572,191.53428571428572,Spring,Snowy,1
S001,P0002,2023-03-06,515,1074,220.28571428571428,57.91428571428572,8.571428571428571,58.17142857142857,86.95285714285716,Autumn,Rainy,1
S001,P0002,2023-03-13,608,588,234.42857142857142,68.13571428571429,6.428571428571429,69.92428571428572,93.83571428571429,Spring,Rainy,1
S001,P0002,2023-03-20,848,766,270.2857142857143,43.94714285714286,10.714285714285714,42.89142857142857,121.90714285714286,Spring,Rainy,1
S001,P0002,2023-03-27,1073,741,262.14285714285717,69.81142857142858,12.857142857142858,71.50428571428571,151.53285714285715,Autumn,Cloudy,1
S001,P0002,2023-04-03,299,571,261.85714285714283,64.55714285714286,10.0,63.59428571428571,45.910000000000004,Winter,Rainy,1
S001,P0002,2023-04-10,1029,1065,353.2857142857143,74.39857142857143,1.4285714285714286,76.16,148.26142857142858,Summer,Cloudy,1
S001,P0002,2023-04-17,1030,896,308.85714285714283,52.65714285714285,12.142857142857142,52.137142857142855,153.70142857142858,Summer,Rainy,1
S001,P0002,2023-04-24,404,825,255.85714285714286,40.222857142857144,11.428571428571429,41.097142857142856,61.51428571428571,Autumn,Snowy,1
S001,P0002,2023-05-01,1059,516,275.57142857142856,62.51571428571429,10.714285714285714,62.64142857142857,159.89285714285714,Autumn,Cloudy,1
S001,P0002,2023-05-08,727,927,281.57142857142856,55.152857142857144,13.571428571428571,55.107142857142854,109.36285714285714,Autumn,Cloudy,1
S001,P0002,2023-05-15,672,550,252.0,50.23857142857143,6.428571428571429,47.60285714285714,101.42857142857143,Autumn,Snowy,1
S001,P0002,2023-05-22,663,736,334.0,59.09571428571428,11.428571428571429,59.56857142857143,104.55285714285712,Autumn,Rainy,1
S001,P0002,2023-05-29,1250,880,304.85714285714283,65.46428571428571,12.142857142857142,66.26428571428572,183.93285714285713,Spring,Cloudy,1
S001,P0002,2023-06-05,952,751,253.71428571428572,47.68714285714286,5.714285714285714,47.51142857142857,140.40857142857143,Spring,Cloudy,1
S001,P0002,2023-06-12,512,985,232.14285714285714,69.88142857142857,9.285714285714286,68.19285714285715,79.95,Summer,Sunny,1
S001,P0002,2023-06-19,471,926,155.71428571428572,54.629999999999995,11.428571428571429,51.854285714285716,68.38142857142857,Spring,Cloudy,1
S001,P0002,2023-06-26,572,795,204.71428571428572,52.58428571428571,9.285714285714286,51.55857142857143,84.32000000000001,Autumn,Cloudy,1
S001,P0002,2023-07-03,1291,670,338.14285714285717,50.68142857142857,10.714285714285714,51.26142857142857,188.85999999999999,Autumn,Cloudy,1
S001,P0002,2023-07-10,951,684,247.71428571428572,59.534285714285716,8.571428571428571,60.41857142857143,145.25571428571428,Winter,Sunny,1
S001,P0002,2023-07-17,333,874,175.85714285714286,58.940000000000005,6.428571428571429,56.87428571428571,54.71,Summer,Snowy,1
S001,P0002,2023-07-24,810,815,249.71428571428572,56.035714285714285,7.142857142857143,54.16571428571429,126.90428571428572,Summer,Cloudy,1
S001,P0002,2023-07-31,947,902,250.28571428571428,48.26571428571429,12.142857142857142,48.26857142857143,139.15,Autumn,Cloudy,1
S001,P0002,2023-08-07,704,1089,265.2857142857143,49.33,7.857142857142857,49.542857142857144,97.05428571428571,Winter,Sunny,1
S001,P0002,2023-08-14,580,1045,313.85714285714283,57.83714285714286,10.714285714285714,56.89714285714285,86.57857142857142,Summer,Cloudy,1
S001,P0002,2023-08-21,840,800,321.14285714285717,42.78142857142858,7.142857142857143,42.14999999999999,127.45857142857143,Winter,Rainy,1
S001,P0002,2023-08-28,634,868,248.71428571428572,45.08714285714286,6.428571428571429,44.04571428571428,95.85857142857142,Autumn,Rainy,1
S001,P0002,2023-09-04,607,829,179.14285714285714,49.60142857142857,12.142857142857142,51.01571428571429,94.92714285714285,Winter,Rainy,1
S001,P0002,2023-09-11,628,685,321.42857142857144,56.10142857142858,11.428571428571429,54.01714285714286,95.28714285714285,Winter,Cloudy,1
S001,P0002,2023-09-18,715,632,191.57142857142858,54.63285714285714,10.714285714285714,54.15571428571428,108.98,Autumn,Sunny,1
S001,P0002,2023-09-25,861,688,271.85714285714283,33.417142857142856,12.142857142857142,33.08428571428571,127.48,Autumn,Snowy,1
S001,P0002,2023-10-02,1166,714,365.14285714285717,80.02571428571427,14.285714285714286,79.28,174.26285714285714,Summer,Rainy,1
S001,P0002,2023-10-09,985,472,305.42857142857144,51.06142857142857,7.857142857142857,49.99428571428571,143.21285714285713,Autumn,Snowy,1
S001,P0002,2023-10-16,671,962,203.28571428571428,70.78142857142858,13.571428571428571,70.20285714285714,101.81428571428572,Summer,Rainy,1
S001,P0002,2023-10-23,704,837,287.2857142857143,52.85857142857143,13.571428571428571,51.457142857142856,108.61857142857141,Spring,Sunny,1
S001,P0002,2023-10-30,398,808,180.14285714285714,56.15857142857143,10.714285714285714,56.43714285714286,58.81857142857143,Winter,Snowy,1
